Type,TPM,Gene
DIPG-XIII,0.59,BAIAP2
DIPG-XIII,20.15,BAIAP2
DIPG-XIII,58.03,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,214.3,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,59.14,BAIAP2
DIPG-XIII,17.82,BAIAP2
DIPG-XIII,44.96,BAIAP2
DIPG-XIII,30.9,BAIAP2
DIPG-XIII,48.81,BAIAP2
DIPG-XIII,9.27,BAIAP2
DIPG-XIII,119.23,BAIAP2
DIPG-XIII,87.65,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,62.47,BAIAP2
DIPG-XIII,18.93,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,26.37,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,40.62,BAIAP2
DIPG-XIII,1.95,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,71.07,BAIAP2
DIPG-XIII,81.29,BAIAP2
DIPG-XIII,14.25,BAIAP2
DIPG-XIII,5.36,BAIAP2
DIPG-XIII,19.98,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,54.46,BAIAP2
DIPG-XIII,22.3,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,15.28,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,55.3,BAIAP2
DIPG-XIII,102,BAIAP2
DIPG-XIII,0.61,BAIAP2
DIPG-XIII,20.81,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0.44,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,23.81,BAIAP2
DIPG-XIII,30.9,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,25.63,BAIAP2
DIPG-XIII,3.93,BAIAP2
DIPG-XIII,6.99,BAIAP2
DIPG-XIII,74.52,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,75.14,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,12.65,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,105.63,BAIAP2
DIPG-XIII,1.39,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,31.59,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,11.86,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,72.21,BAIAP2
