Type,TPM,Gene,
IDH-Mut,0,TP53,
IDH-Mut,3.794,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.99711,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7491,TP53,
IDH-Mut,1.3757,TP53,
IDH-Mut,3.0023,TP53,
IDH-Mut,3.9244,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9088,TP53,
IDH-Mut,3.6591,TP53,
IDH-Mut,3.0332,TP53,
IDH-Mut,1.6717,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5888,TP53,
IDH-Mut,2.1454,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.56071,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3265,TP53,
IDH-Mut,0.096262,TP53,
IDH-Mut,0.34483,TP53,
IDH-Mut,3.2683,TP53,
IDH-Mut,0.25701,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2792,TP53,
IDH-Mut,3.7413,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.32193,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.76214,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8588,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.80571,TP53,
IDH-Mut,2.7489,TP53,
IDH-Mut,2.3465,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2087,TP53,
IDH-Mut,0.54201,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3528,TP53,
IDH-Mut,2.3688,TP53,
IDH-Mut,1.7912,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.917,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2203,TP53,
IDH-Mut,3.6172,TP53,
IDH-Mut,3.6186,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.88518,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.224,TP53,
IDH-Mut,4.7754,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3656,TP53,
IDH-Mut,3.5455,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.23756,TP53,
IDH-Mut,3.5722,TP53,
IDH-Mut,4.7033,TP53,
IDH-Mut,3.9707,TP53,
IDH-Mut,1.937,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4708,TP53,
IDH-Mut,4.5352,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7954,TP53,
IDH-Mut,3.8737,TP53,
IDH-Mut,0.38515,TP53,
IDH-Mut,1.3045,TP53,
IDH-Mut,0.7536,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5276,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9775,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.7866,TP53,
IDH-Mut,4.0385,TP53,
IDH-Mut,0.3115,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2774,TP53,
IDH-Mut,1.9107,TP53,
IDH-Mut,1.6327,TP53,
IDH-Mut,4.0489,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.185,TP53,
IDH-Mut,1.8604,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9775,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5398,TP53,
IDH-Mut,1.1276,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6665,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4542,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.29983,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3349,TP53,
IDH-Mut,2.9464,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1739,TP53,
IDH-Mut,0.87578,TP53,
IDH-Mut,0.32077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.9222,TP53,
IDH-Mut,1.8512,TP53,
IDH-Mut,5.6083,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7848,TP53,
IDH-Mut,1.8176,TP53,
IDH-Mut,4.6587,TP53,
IDH-Mut,2.9233,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64339,TP53,
IDH-Mut,0.32884,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.44573,TP53,
IDH-Mut,1.2738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.25459,TP53,
IDH-Mut,0.44573,TP53,
IDH-Mut,0.42546,TP53,
IDH-Mut,3.6239,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.28924,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4033,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.229,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8193,TP53,
IDH-Mut,0.89995,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1116,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.16479,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9824,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.30451,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.81476,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6364,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3093,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.11,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4065,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.39616,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6057,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.43296,TP53,
IDH-Mut,2.2992,TP53,
IDH-Mut,4.4765,TP53,
IDH-Mut,3.7727,TP53,
IDH-Mut,0.68616,TP53,
IDH-Mut,2.9989,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5418,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9786,TP53,
IDH-Mut,0.35276,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0956,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1398,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.204,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4232,TP53,
IDH-Mut,1.2738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.33,TP53,
IDH-Mut,1.748,TP53,
IDH-Mut,2.3138,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6646,TP53,
IDH-Mut,0.36177,TP53,
IDH-Mut,2.6776,TP53,
IDH-Mut,1.3533,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.28451,TP53,
IDH-Mut,2.7797,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1774,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3276,TP53,
IDH-Mut,0.95606,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2576,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7049,TP53,
IDH-Mut,0.69688,TP53,
IDH-Mut,3.6812,TP53,
IDH-Mut,0.43189,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5489,TP53,
IDH-Mut,0.48852,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8028,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5097,TP53,
IDH-Mut,0.45838,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.84559,TP53,
IDH-Mut,4.046,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.26903,TP53,
IDH-Mut,1.6812,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0198,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.35952,TP53,
IDH-Mut,1.3426,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1137,TP53,
IDH-Mut,0.73292,TP53,
IDH-Mut,3.6229,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4584,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4158,TP53,
IDH-Mut,4.0042,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1184,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7053,TP53,
IDH-Mut,0.70399,TP53,
IDH-Mut,3.4078,TP53,
IDH-Mut,0.20038,TP53,
IDH-Mut,0.2916,TP53,
IDH-Mut,5.0858,TP53,
IDH-Mut,4.1442,TP53,
IDH-Mut,2.5216,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9684,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.20289,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2796,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8631,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.814,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6565,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.22774,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3134,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4378,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.08,TP53,
IDH-Mut,1.4725,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2388,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4179,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4885,TP53,
IDH-Mut,0.3173,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9437,TP53,
IDH-Mut,0.63134,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1731,TP53,
IDH-Mut,3.5327,TP53,
IDH-Mut,0.47612,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2363,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.16479,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3977,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.82375,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7381,TP53,
IDH-Mut,0.40708,TP53,
IDH-Mut,4.3372,TP53,
IDH-Mut,1.441,TP53,
IDH-Mut,4.1942,TP53,
IDH-Mut,0.52907,TP53,
IDH-Mut,1.3896,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7774,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1187,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.848,TP53,
IDH-Mut,4.1857,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0451,TP53,
IDH-Mut,3.8234,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.36289,TP53,
IDH-Mut,1.4292,TP53,
IDH-Mut,0.6248,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.004,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0952,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4038,TP53,
IDH-Mut,1.5772,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1718,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4372,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4255,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4367,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5329,TP53,
IDH-Mut,2.8268,TP53,
IDH-Mut,3.4394,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2115,TP53,
IDH-Mut,4.9038,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.472,TP53,
IDH-Mut,1.0759,TP53,
IDH-Mut,2.0363,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0893,TP53,
IDH-Mut,0.85439,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.91915,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2054,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.38184,TP53,
IDH-Mut,0.83754,TP53,
IDH-Mut,2.6859,TP53,
IDH-Mut,4.1786,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4035,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9054,TP53,
IDH-Mut,2.8152,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6024,TP53,
IDH-Mut,4.3566,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8363,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.70752,TP53,
IDH-Mut,2.4412,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.44148,TP53,
IDH-Mut,0.21537,TP53,
IDH-Mut,0.3471,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.227,TP53,
IDH-Mut,0.52707,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.759,TP53,
IDH-Mut,2.1204,TP53,
IDH-Mut,2.8838,TP53,
IDH-Mut,2.4003,TP53,
IDH-Mut,1.1164,TP53,
IDH-Mut,0.26303,TP53,
IDH-Mut,3.8471,TP53,
IDH-Mut,1.0419,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6208,TP53,
IDH-Mut,3.7221,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.57821,TP53,
IDH-Mut,4.3475,TP53,
IDH-Mut,3.027,TP53,
IDH-Mut,5.1044,TP53,
IDH-Mut,0.46676,TP53,
IDH-Mut,3.9304,TP53,
IDH-Mut,3.9007,TP53,
IDH-Mut,5.2698,TP53,
IDH-Mut,4.2413,TP53,
IDH-Mut,3.6976,TP53,
IDH-Mut,1.2992,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3703,TP53,
IDH-Mut,2.6924,TP53,
IDH-Mut,2.0868,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.36737,TP53,
IDH-Mut,3.9077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5821,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.71545,TP53,
IDH-Mut,2.5979,TP53,
IDH-Mut,3.3766,TP53,
IDH-Mut,0.57725,TP53,
IDH-Mut,4.5832,TP53,
IDH-Mut,3.4986,TP53,
IDH-Mut,3.4095,TP53,
IDH-Mut,0.28451,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7334,TP53,
IDH-Mut,4.5206,TP53,
IDH-Mut,2.5546,TP53,
IDH-Mut,4.6298,TP53,
IDH-Mut,0.33571,TP53,
IDH-Mut,4.7938,TP53,
IDH-Mut,3.6181,TP53,
IDH-Mut,1.962,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7028,TP53,
IDH-Mut,0.54399,TP53,
IDH-Mut,2.9347,TP53,
IDH-Mut,4.3182,TP53,
IDH-Mut,4.8643,TP53,
IDH-Mut,1.5099,TP53,
IDH-Mut,4.7678,TP53,
IDH-Mut,4.4169,TP53,
IDH-Mut,3.8818,TP53,
IDH-Mut,3.6252,TP53,
IDH-Mut,4.4415,TP53,
IDH-Mut,2.488,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.818,TP53,
IDH-Mut,3.3721,TP53,
IDH-Mut,2.3704,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2798,TP53,
IDH-Mut,3.7249,TP53,
IDH-Mut,0.97233,TP53,
IDH-Mut,3.0067,TP53,
IDH-Mut,2.3004,TP53,
IDH-Mut,3.8717,TP53,
IDH-Mut,3.7409,TP53,
IDH-Mut,4.1161,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1715,TP53,
IDH-Mut,1.4972,TP53,
IDH-Mut,0.33113,TP53,
IDH-Mut,2.3343,TP53,
IDH-Mut,3.1843,TP53,
IDH-Mut,3.887,TP53,
IDH-Mut,3.947,TP53,
IDH-Mut,4.2101,TP53,
IDH-Mut,4.309,TP53,
IDH-Mut,1.1243,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4818,TP53,
IDH-Mut,0.82863,TP53,
IDH-Mut,0.29866,TP53,
IDH-Mut,3.5758,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7443,TP53,
IDH-Mut,3.7538,TP53,
IDH-Mut,0.79161,TP53,
IDH-Mut,4.123,TP53,
IDH-Mut,1.4233,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.28806,TP53,
IDH-Mut,0.44784,TP53,
IDH-Mut,4.2425,TP53,
IDH-Mut,5.1221,TP53,
IDH-Mut,1.3606,TP53,
IDH-Mut,3.4593,TP53,
IDH-Mut,3.9937,TP53,
IDH-Mut,4.2927,TP53,
IDH-Mut,2.2564,TP53,
IDH-Mut,0.66812,TP53,
IDH-Mut,1.0264,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.3774,TP53,
IDH-Mut,3.279,TP53,
IDH-Mut,4.366,TP53,
IDH-Mut,0.74157,TP53,
IDH-Mut,4.0931,TP53,
IDH-Mut,3.8854,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2976,TP53,
IDH-Mut,2.9264,TP53,
IDH-Mut,4.4131,TP53,
IDH-Mut,4.6769,TP53,
IDH-Mut,3.7431,TP53,
IDH-Mut,3.4444,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.308,TP53,
IDH-Mut,4.1531,TP53,
IDH-Mut,3.4523,TP53,
IDH-Mut,3.4451,TP53,
IDH-Mut,4.5967,TP53,
IDH-Mut,3.0211,TP53,
IDH-Mut,1.2774,TP53,
IDH-Mut,2.7918,TP53,
IDH-Mut,0.5724,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1022,TP53,
IDH-Mut,2.1674,TP53,
IDH-Mut,4.0098,TP53,
IDH-Mut,2.0949,TP53,
IDH-Mut,1.9233,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2151,TP53,
IDH-Mut,4.2001,TP53,
IDH-Mut,4.8307,TP53,
IDH-Mut,2.5013,TP53,
IDH-Mut,2.1043,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.715,TP53,
IDH-Mut,3.6974,TP53,
IDH-Mut,3.365,TP53,
IDH-Mut,1.107,TP53,
IDH-Mut,0.4351,TP53,
IDH-Mut,5.0347,TP53,
IDH-Mut,3.2966,TP53,
IDH-Mut,2.9555,TP53,
IDH-Mut,2.5866,TP53,
IDH-Mut,0.84318,TP53,
IDH-Mut,3.376,TP53,
IDH-Mut,3.0817,TP53,
IDH-Mut,3.6662,TP53,
IDH-Mut,2.5996,TP53,
IDH-Mut,4.245,TP53,
IDH-Mut,3.6715,TP53,
IDH-Mut,4.1285,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0666,TP53,
IDH-Mut,0.59264,TP53,
IDH-Mut,4.9408,TP53,
IDH-Mut,3.4594,TP53,
IDH-Mut,2.112,TP53,
IDH-Mut,4.038,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9709,TP53,
IDH-Mut,0.52406,TP53,
IDH-Mut,2.971,TP53,
IDH-Mut,3.8132,TP53,
IDH-Mut,3.5208,TP53,
IDH-Mut,0.76723,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8123,TP53,
IDH-Mut,2.6715,TP53,
IDH-Mut,1.6159,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1707,TP53,
IDH-Mut,1.0724,TP53,
IDH-Mut,1.1084,TP53,
IDH-Mut,3.5628,TP53,
IDH-Mut,0.63041,TP53,
IDH-Mut,1.3179,TP53,
IDH-Mut,0.21785,TP53,
IDH-Mut,5.2827,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.70044,TP53,
IDH-Mut,0.65992,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4449,TP53,
IDH-Mut,1.0724,TP53,
IDH-Mut,4.814,TP53,
IDH-Mut,1.3679,TP53,
IDH-Mut,0.33342,TP53,
IDH-Mut,4.2786,TP53,
IDH-Mut,3.6827,TP53,
IDH-Mut,3.4681,TP53,
IDH-Mut,2.8951,TP53,
IDH-Mut,3.4428,TP53,
IDH-Mut,3.7556,TP53,
IDH-Mut,1.8266,TP53,
IDH-Mut,3.7244,TP53,
IDH-Mut,1.4579,TP53,
IDH-Mut,3.2689,TP53,
IDH-Mut,3.6869,TP53,
IDH-Mut,1.0915,TP53,
IDH-Mut,5.7048,TP53,
IDH-Mut,5.4254,TP53,
IDH-Mut,2.0517,TP53,
IDH-Mut,1.5763,TP53,
IDH-Mut,1.0433,TP53,
IDH-Mut,5.0959,TP53,
IDH-Mut,0.83754,TP53,
IDH-Mut,5.5477,TP53,
IDH-Mut,3.889,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.88284,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8551,TP53,
IDH-Mut,2.6376,TP53,
IDH-Mut,2.0559,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.1865,TP53,
IDH-Mut,2.8774,TP53,
IDH-Mut,3.3119,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7411,TP53,
IDH-Mut,2.8094,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4818,TP53,
IDH-Mut,3.5728,TP53,
IDH-Mut,4.3226,TP53,
IDH-Mut,4.0462,TP53,
IDH-Mut,3.3898,TP53,
IDH-Mut,4.5009,TP53,
IDH-Mut,3.7504,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7875,TP53,
IDH-Mut,3.515,TP53,
IDH-Mut,3.3814,TP53,
IDH-Mut,3.9252,TP53,
IDH-Mut,2.6383,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.8496,TP53,
IDH-Mut,2.3849,TP53,
IDH-Mut,4.9521,TP53,
IDH-Mut,3.2305,TP53,
IDH-Mut,4.4614,TP53,
IDH-Mut,1.369,TP53,
IDH-Mut,3.7206,TP53,
IDH-Mut,5.9872,TP53,
IDH-Mut,3.9989,TP53,
IDH-Mut,3.259,TP53,
IDH-Mut,0.97012,TP53,
IDH-Mut,4.9595,TP53,
IDH-Mut,3.7838,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1436,TP53,
IDH-Mut,1.4605,TP53,
IDH-Mut,3.7431,TP53,
IDH-Mut,4.6285,TP53,
IDH-Mut,1.2054,TP53,
IDH-Mut,2.3668,TP53,
IDH-Mut,1.9441,TP53,
IDH-Mut,2.3219,TP53,
IDH-Mut,3.2572,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1288,TP53,
IDH-Mut,5.0985,TP53,
IDH-Mut,0.86711,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.83107,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3344,TP53,
IDH-Mut,1.2708,TP53,
